"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1","GO204_1765","GO204_172","Babylon","2","0","0"
"1","GO204_1765","GO204_173","Penn Station","3","1","1"
"1","GO204_1765","GO204_174","Babylon","4","0","0"
"1","GO204_1765","GO204_175","Penn Station","5","1","1"
"1","GO204_1765","GO204_176","Babylon","6","0","0"
"1","GO204_1765","GO204_177","Penn Station","7","1","1"
"1","GO204_1765","GO204_178","Babylon","8","0","0"
"1","GO204_1765","GO204_179","Penn Station","9","1","1"
"1","GO204_1765","GO204_1711","Penn Station","11","1","2"
"1","GO204_1765","GO204_1712","Babylon","12","0","0"
"1","GO204_1765","GO204_1713","Penn Station","13","1","1"
"1","GO204_1765","GO204_1714","Babylon","14","0","0"
"1","GO204_1765","GO204_1715","Atlantic Terminal","15","1","3"
"1","GO204_1765","GO204_1716","Babylon","16","0","0"
"1","GO204_1765","GO204_1717","Penn Station","17","1","1"
"1","GO204_1765","GO204_1718","Babylon","18","0","0"
"1","GO204_1765","GO204_1719","Penn Station","19","1","1"
"1","GO204_1765","GO204_1722","Babylon","22","0","0"
"1","GO204_1765","GO204_1724","Babylon","24","0","0"
"1","GO204_1765","GO204_1725","Penn Station","25","1","1"
"1","GO204_1765","GO204_1727","Atlantic Terminal","27","1","3"
"1","GO204_1765","GO204_1728","Babylon","28","0","0"
"1","GO204_1765","GO204_1729","Penn Station","29","1","1"
"1","GO204_1765","GO204_1731","Penn Station","31","1","1"
"1","GO204_1765","GO204_1732","Babylon","32","0","0"
"1","GO204_1765","GO204_1733","Atlantic Terminal","33","1","3"
"1","GO204_1765","GO204_1734","Babylon","34","0","0"
"1","GO204_1765","GO204_1735","Penn Station","35","1","1"
"1","GO204_1765","GO204_1736","Babylon","36","0","0"
"1","GO204_1765","GO204_1738","Babylon","38","0","0"
"1","GO204_1765","GO204_1739","Atlantic Terminal","39","1","3"
"1","GO204_1765","GO204_1742","Babylon","42","0","0"
"1","GO204_1765","GO204_1743","Penn Station","43","1","1"
"1","GO204_1765","GO204_1744","Babylon","44","0","0"
"1","GO204_1765","GO204_1745","Penn Station","45","1","1"
"1","GO204_1765","GO204_1746","Babylon","46","0","0"
"1","GO204_1765","GO204_1747","Penn Station","47","1","1"
"1","GO204_1765","GO204_1748","Babylon","48","0","0"
"1","GO204_1765","GO204_1749","Penn Station","49","1","1"
"1","GO204_1765","GO204_1751","Penn Station","51","1","1"
"1","GO204_1765","GO204_1752","Babylon","52","0","0"
"1","GO204_1765","GO204_1753","Penn Station","53","1","1"
"1","GO204_1765","GO204_1755","Penn Station","55","1","1"
"1","GO204_1765","GO204_1757","Penn Station","57","1","1"
"1","GO204_1765","GO204_1759","Penn Station","59","1","1"
"1","GO204_1765","GO204_1761","Penn Station","61","1","1"
"1","GO204_1765","GO204_1763","Penn Station","63","1","1"
"1","GO204_1765","GO204_1765","Penn Station","65","1","1"
"1","GO204_1765","GO204_1767","Penn Station","67","1","1"
"1","GO204_1765","GO204_1769","Penn Station","69","1","1"
"1","GO204_1765","GO204_17102","Babylon","102","0","0"
"1","GO204_1765","GO204_17103","Penn Station","103","1","1"
"1","GO204_1765","GO204_17104","Babylon","104","0","0"
"1","GO204_1765","GO204_17105","Penn Station","105","1","1"
"1","GO204_1765","GO204_17107","Penn Station","107","1","1"
"1","GO204_1765","GO204_17108","Babylon","108","0","0"
"1","GO204_1765","GO204_17109","Penn Station","109","1","1"
"1","GO204_1765","GO204_17110","Babylon","110","0","0"
"1","GO204_1765","GO204_17111","Penn Station","111","1","1"
"1","GO204_1765","GO204_17113","Penn Station","113","1","1"
"1","GO204_1765","GO204_17114","Babylon","114","0","0"
"1","GO204_1765","GO204_17115","Penn Station","115","1","1"
"1","GO204_1765","GO204_17117","Penn Station","117","1","1"
"1","GO204_1765","GO204_17119","Penn Station","119","1","1"
"1","GO204_1765","GO204_17120","Babylon","120","0","0"
"1","GO204_175","GO204_17122","Babylon","122","0","0"
"1","GO204_1765","GO204_17123","Penn Station","123","1","1"
"1","GO204_175","GO204_17124","Babylon","124","0","0"
"1","GO204_1765","GO204_17125","Penn Station","125","1","1"
"1","GO204_1765","GO204_17126","Babylon","126","0","0"
"1","GO204_1765","GO204_17127","Penn Station","127","1","1"
"1","GO204_175","GO204_17128","Babylon","128","0","0"
"1","GO204_1765","GO204_17129","Penn Station","129","1","1"
"1","GO204_1765","GO204_17131","Penn Station","131","1","1"
"1","GO204_1765","GO204_17132","Babylon","132","0","0"
"1","GO204_1765","GO204_17133","Penn Station","133","1","1"
"1","GO204_1765","GO204_17134","Babylon","134","0","0"
"1","GO204_1765","GO204_17135","Penn Station","135","1","1"
"1","GO204_175","GO204_17136","Babylon","136","0","0"
"1","GO204_1765","GO204_17137","Penn Station","137","1","1"
"1","GO204_1765","GO204_17138","Babylon","138","0","0"
"1","GO204_1765","GO204_17139","Penn Station","139","1","1"
"1","GO204_1765","GO204_17140","Babylon","140","0","0"
"1","GO204_1765","GO204_17142","Babylon","142","0","4"
"1","GO204_1765","GO204_17143","Penn Station","143","1","1"
"1","GO204_1765","GO204_17144","Babylon","144","0","5"
"1","GO204_1765","GO204_17145","Penn Station","145","1","1"
"1","GO204_1765","GO204_17146","Babylon","146","0","4"
"1","GO204_1765","GO204_17147","Penn Station","147","1","1"
"1","GO204_1765","GO204_17148","Babylon","148","0","5"
"1","GO204_1765","GO204_17149","Penn Station","149","1","1"
"1","GO204_1765","GO204_17150","Babylon","150","0","4"
"1","GO204_1765","GO204_17151","Penn Station","151","1","1"
"1","GO204_1765","GO204_17152","Babylon","152","0","5"
"1","GO204_1765","GO204_17153","Penn Station","153","1","1"
"1","GO204_1765","GO204_17154","Babylon","154","0","4"
"1","GO204_1765","GO204_17155","Penn Station","155","1","1"
"1","GO204_1765","GO204_17156","Babylon","156","0","5"
"1","GO204_1765","GO204_17157","Penn Station","157","1","1"
"1","GO204_1765","GO204_17158","Babylon","158","0","4"
"1","GO204_1765","GO204_17159","Penn Station","159","1","1"
"1","GO204_1765","GO204_17160","Babylon","160","0","5"
"1","GO204_1765","GO204_17161","Penn Station","161","1","1"
"1","GO204_1765","GO204_17162","Babylon","162","0","4"
"1","GO204_1765","GO204_17163","Penn Station","163","1","1"
"1","GO204_1765","GO204_17164","Babylon","164","0","0"
"1","GO204_1765","GO204_17166","Babylon","166","0","5"
"1","GO204_1765","GO204_17168","Babylon","168","0","0"
"1","GO204_1765","GO204_17170","Babylon","170","0","0"
"1","GO204_1765","GO204_17172","Babylon","172","0","0"
"1","GO204_1765","GO204_17174","Babylon","174","0","0"
"1","GO204_1765","GO204_17176","Babylon","176","0","0"
"1","GO204_1765","GO204_17180","Babylon","180","0","0"
"1","GO204_1765","GO204_17182","Babylon","182","0","0"
"1","GO204_1765","GO204_17184","Babylon","184","0","0"
"1","GO204_1765","GO204_17186","Babylon","186","0","0"
"1","GO204_1765","GO204_17188","Babylon","188","0","0"
"1","GO204_1765","GO204_17190","Babylon","190","0","0"
"1","GO204_1765","GO204_17192","Babylon","192","0","0"
"1","GO204_1765","GO204_17194","Babylon","194","0","0"
"1","GO204_1765","GO204_17196","Babylon","196","0","0"
"1","GO204_1765","GO204_17198","Babylon","198","0","0"
"4","GO204_1765","GO204_17200","Riverhead","200","0","6"
"4","GO204_1765","GO204_17201","Ronkonkoma","201","1","7"
"4","GO204_1737","GO204_17202","Greenport","202","0","8"
"4","GO204_1737","GO204_17203","Ronkonkoma","203","1","9"
"4","GO204_1765","GO204_17250","Riverhead","250","0","10"
"4","GO204_1765","GO204_17251","Ronkonkoma","251","1","11"
"4","GO204_1713","GO204_17252","Yaphank","252","0","12"
"4","GO204_1765","GO204_17255","Ronkonkoma","255","1","7"
"4","GO204_1765","GO204_17256","Greenport","256","0","13"
"4","GO204_1765","GO204_17299","Ronkonkoma","299","1","11"
"9","GO204_1765","GO204_17300","Great Neck","300","0","14"
"9","GO204_1765","GO204_17301","Penn Station","301","1","15"
"9","GO204_1765","GO204_17303","Penn Station","303","1","16"
"9","GO204_1765","GO204_17305","Penn Station","305","1","16"
"9","GO204_1765","GO204_17307","Penn Station","307","1","15"
"9","GO204_1765","GO204_17309","Penn Station","309","1","15"
"9","GO204_1765","GO204_17311","Penn Station","311","1","15"
"9","GO204_1765","GO204_17313","Penn Station","313","1","15"
"9","GO204_170000315","GO204_17315","Penn Station","315","1","15"
"9","GO204_170000351","GO204_17351","Penn Station","351","1","15"
"9","GO204_170000353","GO204_17353","Penn Station","353","1","15"
"9","GO204_175","GO204_17354","Great Neck","354","0","14"
"9","GO204_170000355","GO204_17355","Penn Station","355","1","15"
"9","GO204_170000356","GO204_17356","Great Neck","356","0","14"
"9","GO204_170000358","GO204_17358","Great Neck","358","0","14"
"9","GO204_170000360","GO204_17360","Great Neck","360","0","14"
"9","GO204_170000362","GO204_17362","Great Neck","362","0","14"
"9","GO204_170000364","GO204_17364","Great Neck","364","0","17"
"9","GO204_170000366","GO204_17366","Great Neck","366","0","14"
"9","GO204_170000368","GO204_17368","Great Neck","368","0","14"
"9","GO204_170000370","GO204_17370","Great Neck","370","0","14"
"9","GO204_170000398","GO204_17398","Great Neck","398","0","14"
"9","GO204_170000400","GO204_17400","Port Washington","400","0","18"
"9","GO204_170000401","GO204_17401","Penn Station","401","1","19"
"9","GO204_170000402","GO204_17402","Port Washington","402","0","18"
"9","GO204_1765","GO204_17403","Penn Station","403","1","19"
"9","GO204_1765","GO204_17404","Port Washington","404","0","18"
"9","GO204_1765","GO204_17405","Penn Station","405","1","19"
"9","GO204_1765","GO204_17406","Port Washington","406","0","18"
"9","GO204_1765","GO204_17407","Penn Station","407","1","19"
"9","GO204_1765","GO204_17408","Port Washington","408","0","18"
"9","GO204_1765","GO204_17409","Penn Station","409","1","19"
"9","GO204_1765","GO204_17410","Port Washington","410","0","18"
"9","GO204_1765","GO204_17411","Penn Station","411","1","19"
"9","GO204_1765","GO204_17412","Port Washington","412","0","18"
"9","GO204_1765","GO204_17413","Penn Station","413","1","19"
"9","GO204_170000414","GO204_17414","Port Washington","414","0","18"
"9","GO204_1765","GO204_17415","Penn Station","415","1","19"
"9","GO204_170000416","GO204_17416","Port Washington","416","0","18"
"9","GO204_170000418","GO204_17418","Port Washington","418","0","18"
"9","GO204_1765","GO204_17419","Penn Station","419","1","19"
"9","GO204_170000420","GO204_17420","Port Washington","420","0","18"
"9","GO204_1765","GO204_17421","Penn Station","421","1","19"
"9","GO204_170000422","GO204_17422","Port Washington","422","0","18"
"9","GO204_1765","GO204_17423","Penn Station","423","1","19"
"9","GO204_170000424","GO204_17424","Port Washington","424","0","18"
"9","GO204_1765","GO204_17425","Penn Station","425","1","19"
"9","GO204_170000426","GO204_17426","Port Washington","426","0","18"
"9","GO204_1765","GO204_17427","Penn Station","427","1","19"
"9","GO204_170000428","GO204_17428","Port Washington","428","0","18"
"9","GO204_1765","GO204_17429","Penn Station","429","1","19"
"9","GO204_170000430","GO204_17430","Port Washington","430","0","18"
"9","GO204_1765","GO204_17431","Penn Station","431","1","19"
"9","GO204_170000432","GO204_17432","Port Washington","432","0","18"
"9","GO204_170000433","GO204_17433","Penn Station","433","1","19"
"9","GO204_170000434","GO204_17434","Port Washington","434","0","18"
"9","GO204_170000435","GO204_17435","Penn Station","435","1","19"
"9","GO204_170000436","GO204_17436","Port Washington","436","0","18"
"9","GO204_170000437","GO204_17437","Penn Station","437","1","19"
"9","GO204_170000438","GO204_17438","Port Washington","438","0","18"
"9","GO204_170000439","GO204_17439","Penn Station","439","1","19"
"9","GO204_170000440","GO204_17440","Port Washington","440","0","18"
"9","GO204_170000441","GO204_17441","Penn Station","441","1","19"
"9","GO204_170000442","GO204_17442","Port Washington","442","0","18"
"9","GO204_170000443","GO204_17443","Penn Station","443","1","19"
"9","GO204_1765","GO204_17444","Port Washington","444","0","18"
"9","GO204_170000445","GO204_17445","Penn Station","445","1","19"
"9","GO204_1765","GO204_17446","Port Washington","446","0","18"
"9","GO204_170000447","GO204_17447","Penn Station","447","1","19"
"9","GO204_1765","GO204_17448","Port Washington","448","0","18"
"9","GO204_170000449","GO204_17449","Penn Station","449","1","19"
"9","GO204_170000451","GO204_17451","Penn Station","451","1","19"
"9","GO204_1765","GO204_17452","Port Washington","452","0","18"
"9","GO204_170000453","GO204_17453","Penn Station","453","1","19"
"9","GO204_1765","GO204_17454","Port Washington","454","0","18"
"9","GO204_170000455","GO204_17455","Penn Station","455","1","19"
"9","GO204_170000456","GO204_17456","Port Washington","456","0","18"
"9","GO204_170000457","GO204_17457","Penn Station","457","1","19"
"9","GO204_1765","GO204_17458","Port Washington","458","0","18"
"9","GO204_170000459","GO204_17459","Penn Station","459","1","19"
"9","GO204_1765","GO204_17460","Port Washington","460","0","18"
"9","GO204_170000461","GO204_17461","Penn Station","461","1","19"
"9","GO204_1765","GO204_17462","Port Washington","462","0","18"
"9","GO204_170000463","GO204_17463","Penn Station","463","1","19"
"9","GO204_170000464","GO204_17464","Port Washington","464","0","18"
"9","GO204_170000465","GO204_17465","Penn Station","465","1","19"
"9","GO204_170000466","GO204_17466","Port Washington","466","0","18"
"9","GO204_170000467","GO204_17467","Penn Station","467","1","19"
"9","GO204_170000468","GO204_17468","Port Washington","468","0","18"
"9","GO204_170000469","GO204_17469","Penn Station","469","1","19"
"9","GO204_170000470","GO204_17470","Port Washington","470","0","18"
"9","GO204_170000471","GO204_17471","Penn Station","471","1","19"
"9","GO204_170000472","GO204_17472","Port Washington","472","0","18"
"9","GO204_170000473","GO204_17473","Penn Station","473","1","19"
"9","GO204_170000474","GO204_17474","Port Washington","474","0","18"
"9","GO204_170000475","GO204_17475","Penn Station","475","1","19"
"9","GO204_170000476","GO204_17476","Port Washington","476","0","18"
"9","GO204_170000477","GO204_17477","Penn Station","477","1","19"
"9","GO204_170000478","GO204_17478","Port Washington","478","0","18"
"9","GO204_170000479","GO204_17479","Penn Station","479","1","19"
"9","GO204_170000480","GO204_17480","Port Washington","480","0","18"
"9","GO204_170000481","GO204_17481","Penn Station","481","1","19"
"9","GO204_170000483","GO204_17483","Penn Station","483","1","19"
"9","GO204_170000485","GO204_17485","Penn Station","485","1","19"
"3","GO204_1765","GO204_17500","Oyster Bay","500","0","20"
"3","GO204_1765","GO204_17501","Mineola","501","1","21"
"3","GO204_1765","GO204_17502","Oyster Bay","502","0","22"
"3","GO204_1765","GO204_17503","Penn Station","503","1","23"
"3","GO204_1765","GO204_17504","Oyster Bay","504","0","20"
"3","GO204_1765","GO204_17505","Jamaica","505","1","24"
"3","GO204_1765","GO204_17506","Oyster Bay","506","0","25"
"3","GO204_1765","GO204_17507","Long Island City","507","1","26"
"3","GO204_1765","GO204_17509","Hunterspoint Avenue","509","1","27"
"3","GO204_1765","GO204_17511","Long Island City","511","1","26"
"3","GO204_1765","GO204_17513","Jamaica","513","1","24"
"3","GO204_1765","GO204_17515","Jamaica","515","1","24"
"3","GO204_1765","GO204_17517","Jamaica","517","1","24"
"3","GO204_1765","GO204_17552","Oyster Bay","552","0","20"
"3","GO204_1765","GO204_17553","Jamaica","553","1","24"
"3","GO204_1765","GO204_17554","Oyster Bay","554","0","20"
"3","GO204_1765","GO204_17555","Jamaica","555","1","28"
"3","GO204_1765","GO204_17556","Oyster Bay","556","0","25"
"3","GO204_1765","GO204_17557","Jamaica","557","1","24"
"3","GO204_1765","GO204_17558","Oyster Bay","558","0","29"
"3","GO204_1765","GO204_17559","Jamaica","559","1","24"
"3","GO204_1765","GO204_17560","Oyster Bay","560","0","30"
"3","GO204_1765","GO204_17561","Jamaica","561","1","24"
"3","GO204_1765","GO204_17562","Oyster Bay","562","0","20"
"3","GO204_1765","GO204_17563","Jamaica","563","1","24"
"3","GO204_1765","GO204_17564","Oyster Bay","564","0","31"
"3","GO204_1765","GO204_17565","Jamaica","565","1","24"
"3","GO204_1765","GO204_17566","Oyster Bay","566","0","29"
"3","GO204_1765","GO204_17568","Oyster Bay","568","0","20"
"3","GO204_1765","GO204_17570","Oyster Bay","570","0","20"
"3","GO204_1765","GO204_17572","Oyster Bay","572","0","20"
"3","GO204_1765","GO204_17574","Oyster Bay","574","0","20"
"10","GO204_1765","GO204_17600","Port Jefferson","600","0","32"
"10","GO204_1765","GO204_17601","Huntington","601","1","33"
"10","GO204_1765","GO204_17602","Port Jefferson","602","0","34"
"10","GO204_1765","GO204_17603","Hunterspoint Avenue","603","1","35"
"10","GO204_1765","GO204_17604","Port Jefferson","604","0","32"
"10","GO204_1765","GO204_17605","Penn Station","605","1","36"
"10","GO204_1765","GO204_17606","Port Jefferson","606","0","37"
"10","GO204_1765","GO204_17607","Long Island City","607","1","38"
"10","GO204_1765","GO204_17608","Port Jefferson","608","0","39"
"10","GO204_1765","GO204_17609","Long Island City","609","1","38"
"10","GO204_1765","GO204_17610","Port Jefferson","610","0","32"
"10","GO204_1765","GO204_17611","Hunterspoint Avenue","611","1","35"
"10","GO204_1765","GO204_17613","Hunterspoint Avenue","613","1","35"
"10","GO204_1765","GO204_17615","Penn Station","615","1","36"
"10","GO204_1765","GO204_17617","Hicksville","617","1","40"
"10","GO204_1765","GO204_17619","Huntington","619","1","41"
"10","GO204_1765","GO204_17621","Huntington","621","1","41"
"10","GO204_1765","GO204_17623","Hicksville","623","1","40"
"10","GO204_1765","GO204_17650","Port Jefferson","650","0","39"
"10","GO204_1765","GO204_17651","Huntington","651","1","42"
"10","GO204_1767","GO204_17652","Port Jefferson","652","0","43"
"10","GO204_1765","GO204_17653","Huntington","653","1","33"
"10","GO204_1765","GO204_17654","Port Jefferson","654","0","32"
"10","GO204_1765","GO204_17655","Jamaica","655","1","44"
"10","GO204_1765","GO204_17656","Port Jefferson","656","0","45"
"10","GO204_1765","GO204_17657","Huntington","657","1","46"
"10","GO204_1765","GO204_17658","Port Jefferson","658","0","47"
"10","GO204_1765","GO204_17659","Huntington","659","1","33"
"10","GO204_1765","GO204_17660","Port Jefferson","660","0","47"
"10","GO204_1765","GO204_17662","Port Jefferson","662","0","48"
"10","GO204_1765","GO204_17663","Hicksville","663","1","40"
"10","GO204_1765","GO204_17664","Port Jefferson","664","0","45"
"10","GO204_1765","GO204_17665","Huntington","665","1","33"
"10","GO204_1765","GO204_17666","Port Jefferson","666","0","45"
"10","GO204_1765","GO204_17668","Port Jefferson","668","0","48"
"10","GO204_1765","GO204_17670","Port Jefferson","670","0","32"
"10","GO204_1765","GO204_17672","Port Jefferson","672","0","32"
"10","GO204_1765","GO204_17674","Port Jefferson","674","0","32"
"10","GO204_1765","GO204_17676","Port Jefferson","676","0","39"
"2","GO204_1765","GO204_17700","Hempstead","700","0","49"
"2","GO204_1765","GO204_17701","Atlantic Terminal","701","1","50"
"2","GO204_1765","GO204_17702","Hempstead","702","0","49"
"2","GO204_1765","GO204_17703","Jamaica","703","1","51"
"2","GO204_1765","GO204_17704","Hempstead","704","0","52"
"2","GO204_1765","GO204_17705","Jamaica","705","1","51"
"2","GO204_1765","GO204_17706","Hempstead","706","0","53"
"2","GO204_1765","GO204_17707","Jamaica","707","1","51"
"2","GO204_1765","GO204_17708","Hempstead","708","0","53"
"2","GO204_1765","GO204_17709","Atlantic Terminal","709","1","50"
"2","GO204_1765","GO204_17710","Hempstead","710","0","49"
"2","GO204_1765","GO204_17711","Atlantic Terminal","711","1","50"
"2","GO204_1765","GO204_17712","Hempstead","712","0","49"
"2","GO204_1765","GO204_17713","Penn Station","713","1","54"
"2","GO204_1765","GO204_17714","Hempstead","714","0","49"
"2","GO204_1765","GO204_17715","Penn Station","715","1","54"
"2","GO204_1765","GO204_17716","Hempstead","716","0","49"
"2","GO204_1765","GO204_17717","Penn Station","717","1","54"
"2","GO204_1765","GO204_17718","Hempstead","718","0","49"
"2","GO204_1765","GO204_17721","Atlantic Terminal","721","1","50"
"2","GO204_1765","GO204_17723","Penn Station","723","1","54"
"2","GO204_1765","GO204_17725","Atlantic Terminal","725","1","50"
"2","GO204_1765","GO204_17727","Atlantic Terminal","727","1","50"
"2","GO204_1765","GO204_17729","Atlantic Terminal","729","1","50"
"2","GO204_1765","GO204_17731","Atlantic Terminal","731","1","50"
"2","GO204_1765","GO204_17733","Atlantic Terminal","733","1","50"
"2","GO204_1765","GO204_17750","Hempstead","750","0","49"
"2","GO204_1765","GO204_17751","Atlantic Terminal","751","1","50"
"2","GO204_1765","GO204_17752","Hempstead","752","0","49"
"2","GO204_1765","GO204_17753","Atlantic Terminal","753","1","50"
"2","GO204_1765","GO204_17754","Hempstead","754","0","49"
"2","GO204_1765","GO204_17755","Atlantic Terminal","755","1","50"
"2","GO204_1765","GO204_17756","Hempstead","756","0","49"
"2","GO204_1765","GO204_17757","Atlantic Terminal","757","1","50"
"2","GO204_1765","GO204_17758","Hempstead","758","0","53"
"2","GO204_1765","GO204_17759","Atlantic Terminal","759","1","50"
"2","GO204_1765","GO204_17761","Atlantic Terminal","761","1","50"
"2","GO204_1765","GO204_17762","Hempstead","762","0","53"
"2","GO204_1765","GO204_17763","Penn Station","763","1","54"
"2","GO204_1765","GO204_17764","Hempstead","764","0","49"
"2","GO204_1765","GO204_17765","Atlantic Terminal","765","1","50"
"2","GO204_1765","GO204_17766","Hempstead","766","0","53"
"2","GO204_1765","GO204_17767","Atlantic Terminal","767","1","50"
"2","GO204_1765","GO204_17768","Hempstead","768","0","53"
"2","GO204_1765","GO204_17770","Hempstead","770","0","49"
"2","GO204_1765","GO204_17771","Atlantic Terminal","771","1","50"
"2","GO204_1765","GO204_17772","Hempstead","772","0","53"
"2","GO204_1765","GO204_17773","Atlantic Terminal","773","1","50"
"2","GO204_1765","GO204_17774","Hempstead","774","0","53"
"2","GO204_1765","GO204_17775","Atlantic Terminal","775","1","50"
"2","GO204_1765","GO204_17776","Hempstead","776","0","49"
"2","GO204_1765","GO204_17777","Atlantic Terminal","777","1","50"
"2","GO204_1765","GO204_17778","Hempstead","778","0","49"
"2","GO204_1765","GO204_17780","Hempstead","780","0","49"
"2","GO204_1765","GO204_17782","Hempstead","782","0","49"
"2","GO204_1765","GO204_17784","Hempstead","784","0","49"
"2","GO204_1765","GO204_17798","Hempstead","798","0","53"
"2","GO204_1765","GO204_17799","Atlantic Terminal","799","1","50"
"6","GO204_1765","GO204_17801","Jamaica","801","1","55"
"6","GO204_1765","GO204_17802","Long Beach","802","0","56"
"6","GO204_1765","GO204_17804","Long Beach","804","0","56"
"6","GO204_1765","GO204_17805","Atlantic Terminal","805","1","57"
"6","GO204_1765","GO204_17806","Long Beach","806","0","58"
"6","GO204_1765","GO204_17807","Penn Station","807","1","59"
"6","GO204_1765","GO204_17808","Long Beach","808","0","58"
"6","GO204_1765","GO204_17809","Atlantic Terminal","809","1","57"
"6","GO204_1765","GO204_17811","Penn Station","811","1","59"
"6","GO204_1765","GO204_17812","Long Beach","812","0","58"
"6","GO204_1765","GO204_17813","Atlantic Terminal","813","1","57"
"6","GO204_1765","GO204_17814","Long Beach","814","0","58"
"6","GO204_1765","GO204_17815","Penn Station","815","1","59"
"6","GO204_1765","GO204_17816","Long Beach","816","0","56"
"6","GO204_1765","GO204_17817","Penn Station","817","1","59"
"6","GO204_1765","GO204_17818","Long Beach","818","0","56"
"6","GO204_1765","GO204_17819","Penn Station","819","1","59"
"6","GO204_1765","GO204_17821","Atlantic Terminal","821","1","57"
"6","GO204_1765","GO204_17822","Long Beach","822","0","56"
"6","GO204_1765","GO204_17823","Penn Station","823","1","59"
"6","GO204_1765","GO204_17824","Long Beach","824","0","56"
"6","GO204_1765","GO204_17825","Penn Station","825","1","59"
"6","GO204_1765","GO204_17827","Atlantic Terminal","827","1","57"
"6","GO204_1765","GO204_17829","Penn Station","829","1","59"
"6","GO204_1765","GO204_17831","Penn Station","831","1","59"
"6","GO204_1765","GO204_17833","Penn Station","833","1","59"
"6","GO204_1765","GO204_17851","Penn Station","851","1","59"
"6","GO204_1765","GO204_17852","Long Beach","852","0","56"
"6","GO204_1765","GO204_17853","Penn Station","853","1","59"
"6","GO204_1765","GO204_17854","Long Beach","854","0","56"
"6","GO204_1765","GO204_17855","Penn Station","855","1","59"
"6","GO204_1765","GO204_17857","Penn Station","857","1","59"
"6","GO204_1765","GO204_17858","Long Beach","858","0","56"
"6","GO204_1765","GO204_17860","Long Beach","860","0","58"
"6","GO204_1765","GO204_17861","Penn Station","861","1","59"
"6","GO204_1765","GO204_17862","Long Beach","862","0","56"
"6","GO204_1765","GO204_17863","Atlantic Terminal","863","1","57"
"6","GO204_1765","GO204_17864","Long Beach","864","0","56"
"6","GO204_1765","GO204_17865","Penn Station","865","1","59"
"6","GO204_1765","GO204_17866","Long Beach","866","0","56"
"6","GO204_1765","GO204_17867","Atlantic Terminal","867","1","57"
"6","GO204_1765","GO204_17868","Long Beach","868","0","56"
"6","GO204_1765","GO204_17869","Penn Station","869","1","59"
"6","GO204_1765","GO204_17870","Long Beach","870","0","56"
"12","GO204_1765","GO204_17871","Atlantic Terminal","871","1","60"
"6","GO204_1765","GO204_17872","Long Beach","872","0","56"
"6","GO204_1765","GO204_17873","Penn Station","873","1","59"
"6","GO204_1765","GO204_17874","Long Beach","874","0","58"
"6","GO204_1765","GO204_17875","Penn Station","875","1","59"
"6","GO204_1765","GO204_17876","Long Beach","876","0","56"
"6","GO204_1765","GO204_17877","Penn Station","877","1","59"
"6","GO204_1765","GO204_17878","Long Beach","878","0","56"
"6","GO204_1765","GO204_17879","Penn Station","879","1","59"
"6","GO204_1765","GO204_17880","Long Beach","880","0","58"
